Date,Amount,Rate,Percent
1998-11-12,1117.6899,8.0,-1
1998-11-13,1125.72,8.0,1
1998-11-16,1135.87,8.0,1
1998-11-17,1139.3199,8.0,1
1998-11-18,1144.48,7.75,1
1998-11-19,1152.61,7.75,1
1998-11-20,1163.55,7.75,1
1998-11-23,1188.21,7.75,1
1998-11-24,1182.99,7.75,-1
1998-11-25,1186.87,7.75,1
1998-11-27,1192.33,7.75,1
1998-11-30,1163.63,7.75,-1
1998-12-01,1175.28,7.75,1
1998-12-02,1171.25,7.75,-1
1998-12-03,1150.14,7.75,-1
1998-12-04,1176.74,7.75,1
1998-12-07,1187.7,7.75,1
1998-12-08,1181.38,7.75,-1
1998-12-09,1183.49,7.75,1
1998-12-10,1165.02,7.75,-1
1998-12-11,1166.46,7.75,1
1998-12-14,1141.2,7.75,-1
1998-12-15,1162.83,7.75,1
1998-12-16,1161.9399,7.75,-1
1998-12-17,1179.98,7.75,1
1998-12-18,1188.03,7.75,1
1998-12-21,1202.84,7.75,1
1998-12-22,1203.5699,7.75,1
1998-12-23,1228.54,7.75,1
1998-12-24,1226.27,7.75,-1
1998-12-28,1225.49,7.75,-1
1998-12-29,1241.8101,7.75,1
1998-12-30,1231.9301,7.75,-1
1998-12-31,1229.23,7.75,-1
1999-01-04,1228.1,7.75,-1
1999-01-05,1244.78,7.75,1
1999-01-06,1272.34,7.75,1
1999-01-07,1269.73,7.75,-1
1999-01-08,1275.09,7.75,1
1999-01-11,1263.88,7.75,-1
1999-01-12,1239.51,7.75,-1
1999-01-13,1234.4,7.75,-1
1999-01-14,1212.1899,7.75,-1
1999-01-15,1243.26,7.75,1
1999-01-19,1252,7.75,1
1999-01-20,1256.62,7.75,1
1999-01-21,1235.16,7.75,-1
1999-01-22,1225.1899,7.75,-1
1999-01-25,1233.98,7.75,1
1999-01-26,1252.3101,7.75,1
1999-01-27,1243.17,7.75,-1
1999-01-28,1265.37,7.75,1
1999-01-29,1279.64,7.75,1
1999-02-01,1273,7.75,-1
1999-02-02,1261.99,7.75,-1
1999-02-03,1272.0699,7.75,1
1999-02-04,1248.49,7.75,-1
1999-02-05,1239.4,7.75,-1
1999-02-08,1243.77,7.75,1
1999-02-09,1216.14,7.75,-1
1999-02-10,1223.55,7.75,1
1999-02-11,1254.04,7.75,1
1999-02-12,1230.13,7.75,-1
1999-02-16,1241.87,7.75,1
1999-02-17,1224.03,7.75,-1
1999-02-18,1237.28,7.75,1
1999-02-19,1239.22,7.75,1
1999-02-22,1272.14,7.75,1
1999-02-23,1271.1801,7.75,-1
1999-02-24,1253.41,7.75,-1
1999-02-25,1245.02,7.75,-1
1999-02-26,1238.33,7.75,-1
1999-03-01,1236.16,7.75,-1
1999-03-02,1225.5,7.75,-1
1999-03-03,1227.7,7.75,1
1999-03-04,1246.64,7.75,1
1999-03-05,1275.47,7.75,1
1999-03-08,1282.73,7.75,1
1999-03-09,1279.84,7.75,-1
1999-03-10,1286.84,7.75,1
1999-03-11,1297.6801,7.75,1
1999-03-12,1294.59,7.75,-1
1999-03-15,1307.26,7.75,1
1999-03-16,1306.38,7.75,-1
1999-03-17,1297.8199,7.75,-1
1999-03-18,1316.55,7.75,1
1999-03-19,1299.29,7.75,-1
1999-03-22,1297.01,7.75,-1
1999-03-23,1262.14,7.75,-1
1999-03-24,1268.59,7.75,1
1999-03-25,1289.99,7.75,1
1999-03-26,1282.8,7.75,-1
1999-03-29,1310.17,7.75,1
1999-03-30,1300.75,7.75,-1
1999-03-31,1286.37,7.75,-1
1999-04-01,1293.72,7.75,1
1999-04-05,1321.12,7.75,1
1999-04-06,1317.89,7.75,-1
1999-04-07,1326.89,7.75,1
1999-04-08,1343.98,7.75,1
1999-04-09,1348.35,7.75,1
1999-04-12,1358.63,7.75,1
1999-04-13,1349.8199,7.75,-1
1999-04-14,1328.4399,7.75,-1
1999-04-15,1322.85,7.75,-1
1999-04-16,1319,7.75,-1
1999-04-19,1289.48,7.75,-1
1999-04-20,1306.17,7.75,1
1999-04-21,1336.12,7.75,1
1999-04-22,1358.8199,7.75,1
1999-04-23,1356.85,7.75,-1
1999-04-26,1360.04,7.75,1
1999-04-27,1362.8,7.75,1
1999-04-28,1350.91,7.75,-1
1999-04-29,1342.83,7.75,-1
1999-04-30,1335.1801,7.75,-1
1999-05-03,1354.63,7.75,1
1999-05-04,1332,7.75,-1
1999-05-05,1347.3101,7.75,1
1999-05-06,1332.05,7.75,-1
1999-05-07,1345,7.75,1
1999-05-10,1340.3,7.75,-1
1999-05-11,1355.61,7.75,1
1999-05-12,1364,7.75,1
1999-05-13,1367.5601,7.75,1
1999-05-14,1337.8,7.75,-1
1999-05-17,1339.49,7.75,1
1999-05-18,1333.3199,7.75,-1
1999-05-19,1344.23,7.75,1
1999-05-20,1338.83,7.75,-1
1999-05-21,1330.29,7.75,-1
1999-05-24,1306.65,7.75,-1
1999-05-25,1284.4,7.75,-1
1999-05-26,1304.76,7.75,1
1999-05-27,1281.41,7.75,-1
1999-05-28,1301.84,7.75,1
1999-06-01,1294.26,7.75,-1
1999-06-02,1294.8101,7.75,1
1999-06-03,1299.54,7.75,1
1999-06-04,1327.75,7.75,1
1999-06-07,1334.52,7.75,1
1999-06-08,1317.33,7.75,-1
1999-06-09,1318.64,7.75,1
1999-06-10,1302.8199,7.75,-1
1999-06-11,1293.64,7.75,-1
1999-06-14,1294,7.75,1
1999-06-15,1301.16,7.75,1
1999-06-16,1330.41,7.75,1
1999-06-17,1339.9,7.75,1
1999-06-18,1342.84,7.75,1
1999-06-21,1349,7.75,1
1999-06-22,1335.88,7.75,-1
1999-06-23,1333.0601,7.75,-1
1999-06-24,1315.78,7.75,-1
1999-06-25,1315.3101,7.75,-1
1999-06-28,1331.35,7.75,1
1999-06-29,1351.45,7.75,1
1999-06-30,1372.71,7.75,1
1999-07-01,1380.96,8.0,1
1999-07-02,1391.22,8.0,1
1999-07-06,1388.12,8.0,-1
1999-07-07,1395.86,8.0,1
1999-07-08,1394.42,8.0,-1
1999-07-09,1403.28,8.0,1
1999-07-12,1399.1,8.0,-1
1999-07-13,1393.5601,8.0,-1
1999-07-14,1398.17,8.0,1
1999-07-15,1409.62,8.0,1
1999-07-16,1418.78,8.0,1
1999-07-19,1407.65,8.0,-1
1999-07-20,1377.1,8.0,-1
1999-07-21,1379.29,8.0,1
1999-07-22,1360.97,8.0,-1
1999-07-23,1356.9399,8.0,-1
1999-07-26,1347.76,8.0,-1
1999-07-27,1362.84,8.0,1
1999-07-28,1365.4,8.0,1
1999-07-29,1341.03,8.0,-1
1999-07-30,1328.72,8.0,-1
1999-08-02,1328.05,8.0,-1
1999-08-03,1322.1801,8.0,-1
1999-08-04,1305.33,8.0,-1
1999-08-05,1313.71,8.0,1
1999-08-06,1300.29,8.0,-1
1999-08-09,1297.8,8.0,-1
1999-08-10,1281.4301,8.0,-1
1999-08-11,1301.9301,8.0,1
1999-08-12,1298.16,8.0,-1
1999-08-13,1327.6801,8.0,1
1999-08-16,1330.77,8.0,1
1999-08-17,1344.16,8.0,1
1999-08-18,1332.84,8.0,-1
1999-08-19,1323.59,8.0,-1
1999-08-20,1336.61,8.0,1
1999-08-23,1360.22,8.0,1
1999-08-24,1363.5,8.0,1
1999-08-25,1381.79,8.25,1
1999-08-26,1362.01,8.25,-1
1999-08-27,1348.27,8.25,-1
1999-08-30,1324.02,8.25,-1
1999-08-31,1320.41,8.25,-1
1999-09-01,1331.0699,8.25,1
1999-09-02,1319.11,8.25,-1
1999-09-03,1357.24,8.25,1
1999-09-07,1350.45,8.25,-1
1999-09-08,1344.15,8.25,-1
1999-09-09,1347.66,8.25,1
1999-09-10,1351.66,8.25,1
1999-09-13,1344.13,8.25,-1
1999-09-14,1336.29,8.25,-1
1999-09-15,1317.97,8.25,-1
1999-09-16,1318.48,8.25,1
1999-09-17,1335.42,8.25,1
1999-09-20,1335.53,8.25,1
1999-09-21,1307.58,8.25,-1
1999-09-22,1310.51,8.25,1
1999-09-23,1280.41,8.25,-1
1999-09-24,1277.36,8.25,-1
1999-09-27,1283.3101,8.25,1
1999-09-28,1282.2,8.25,-1
1999-09-29,1268.37,8.25,-1
1999-09-30,1282.71,8.25,1
1999-10-01,1282.8101,8.25,1
1999-10-04,1304.6,8.25,1
1999-10-05,1301.35,8.25,-1
1999-10-06,1325.4,8.25,1
1999-10-07,1317.64,8.25,-1
1999-10-08,1336.02,8.25,1
1999-10-11,1335.21,8.25,-1
1999-10-12,1313.04,8.25,-1
1999-10-13,1285.55,8.25,-1
1999-10-14,1283.42,8.25,-1
1999-10-15,1247.41,8.25,-1
1999-10-18,1254.13,8.25,1
1999-10-19,1261.3199,8.25,1
1999-10-20,1289.4301,8.25,1
1999-10-21,1283.61,8.25,-1
1999-10-22,1301.65,8.25,1
1999-10-25,1293.63,8.25,-1
1999-10-26,1281.91,8.25,-1
1999-10-27,1296.71,8.25,1
1999-10-28,1342.4399,8.25,1
1999-10-29,1362.9301,8.25,1
1999-11-01,1354.12,8.25,-1
1999-11-02,1347.74,8.25,-1
1999-11-03,1354.9301,8.25,1
1999-11-04,1362.64,8.25,1
1999-11-05,1370.23,8.25,1
1999-11-08,1377.01,8.25,1
1999-11-09,1365.28,8.25,-1
1999-11-10,1373.46,8.25,1
1999-11-11,1381.46,8.25,1
1999-11-12,1396.0601,8.25,1
1999-11-15,1394.39,8.25,-1
1999-11-16,1420.0699,8.25,1
1999-11-17,1410.71,8.5,-1
1999-11-18,1424.9399,8.5,1
1999-11-19,1422,8.5,-1
1999-11-22,1420.9399,8.5,-1
1999-11-23,1404.64,8.5,-1
1999-11-24,1417.08,8.5,1
1999-11-26,1416.62,8.5,-1
1999-11-29,1407.83,8.5,-1
1999-11-30,1388.91,8.5,-1
1999-12-01,1397.72,8.5,1
1999-12-02,1409.04,8.5,1
1999-12-03,1433.3,8.5,1
1999-12-06,1423.33,8.5,-1
1999-12-07,1409.17,8.5,-1
1999-12-08,1403.88,8.5,-1
1999-12-09,1408.11,8.5,1
1999-12-10,1417.04,8.5,1
1999-12-13,1415.22,8.5,-1
1999-12-14,1403.17,8.5,-1
1999-12-15,1413.33,8.5,1
1999-12-16,1418.78,8.5,1
1999-12-17,1421.03,8.5,1
1999-12-20,1418.09,8.5,-1
1999-12-21,1433.4301,8.5,1
1999-12-22,1436.13,8.5,1
1999-12-23,1458.34,8.5,1
1999-12-27,1457.1,8.5,-1
1999-12-28,1457.66,8.5,1
1999-12-29,1463.46,8.5,1
1999-12-30,1464.47,8.5,1
1999-12-31,1469.25,8.5,1
2000-01-03,1455.22,8.5,-1
2000-01-04,1399.42,8.5,-1
2000-01-05,1402.11,8.5,1
2000-01-06,1403.45,8.5,1
2000-01-07,1441.47,8.5,1
2000-01-10,1457.6,8.5,1
2000-01-11,1438.5601,8.5,-1
2000-01-12,1432.25,8.5,-1
2000-01-13,1449.6801,8.5,1
2000-01-14,1465.15,8.5,1
2000-01-18,1455.14,8.5,-1
2000-01-19,1455.9,8.5,1
2000-01-20,1445.5699,8.5,-1
2000-01-21,1441.36,8.5,-1
2000-01-24,1401.53,8.5,-1
2000-01-25,1410.03,8.5,1
2000-01-26,1404.09,8.5,-1
2000-01-27,1398.5601,8.5,-1
2000-01-28,1360.16,8.5,-1
2000-01-31,1394.46,8.5,1
2000-02-01,1409.28,8.5,1
2000-02-02,1409.12,8.5,-1
2000-02-03,1424.97,8.75,1
2000-02-04,1424.37,8.75,-1
2000-02-07,1424.24,8.75,-1
2000-02-08,1441.72,8.75,1
2000-02-09,1411.71,8.75,-1
2000-02-10,1416.83,8.75,1
2000-02-11,1387.12,8.75,-1
2000-02-14,1389.9399,8.75,1
2000-02-15,1402.05,8.75,1
2000-02-16,1387.67,8.75,-1
2000-02-17,1388.26,8.75,1
2000-02-18,1346.09,8.75,-1
2000-02-22,1352.17,8.75,1
2000-02-23,1360.6899,8.75,1
2000-02-24,1353.4301,8.75,-1
2000-02-25,1333.36,8.75,-1
2000-02-28,1348.05,8.75,1
2000-02-29,1366.42,8.75,1
2000-03-01,1379.1899,8.75,1
2000-03-02,1381.76,8.75,1
2000-03-03,1409.17,8.75,1
2000-03-06,1391.28,8.75,-1
2000-03-07,1355.62,8.75,-1
2000-03-08,1366.7,8.75,1
2000-03-09,1401.6899,8.75,1
2000-03-10,1395.0699,8.75,-1
2000-03-13,1383.62,8.75,-1
2000-03-14,1359.15,8.75,-1
2000-03-15,1392.14,8.75,1
2000-03-16,1458.47,8.75,1
2000-03-17,1464.47,8.75,1
2000-03-20,1456.63,8.75,-1
2000-03-21,1493.87,8.75,1
2000-03-22,1500.64,9.0,1
2000-03-23,1527.35,9.0,1
2000-03-24,1527.46,9.0,1
2000-03-27,1523.86,9.0,-1
2000-03-28,1507.73,9.0,-1
2000-03-29,1508.52,9.0,1
2000-03-30,1487.92,9.0,-1
2000-03-31,1498.58,9.0,1
2000-04-03,1505.97,9.0,1
2000-04-04,1494.73,9.0,-1
2000-04-05,1487.37,9.0,-1
2000-04-06,1501.34,9.0,1
2000-04-07,1516.35,9.0,1
2000-04-10,1504.46,9.0,-1
2000-04-11,1500.59,9.0,-1
2000-04-12,1467.17,9.0,-1
2000-04-13,1440.51,9.0,-1
2000-04-14,1356.5601,9.0,-1
2000-04-17,1401.4399,9.0,1
2000-04-18,1441.61,9.0,1
2000-04-19,1427.47,9.0,-1
2000-04-20,1434.54,9.0,1
2000-04-24,1429.86,9.0,-1
2000-04-25,1477.4399,9.0,1
2000-04-26,1460.99,9.0,-1
2000-04-27,1464.92,9.0,1
2000-04-28,1452.4301,9.0,-1
2000-05-01,1468.25,9.0,1
2000-05-02,1446.29,9.0,-1
2000-05-03,1415.1,9.0,-1
2000-05-04,1409.5699,9.0,-1
2000-05-05,1432.63,9.0,1
2000-05-08,1424.17,9.0,-1
2000-05-09,1412.14,9.0,-1
2000-05-10,1383.05,9.0,-1
2000-05-11,1407.8101,9.0,1
2000-05-12,1420.96,9.0,1
2000-05-15,1452.36,9.0,1
2000-05-16,1466.04,9.0,1
2000-05-17,1447.8,9.5,-1
2000-05-18,1437.21,9.5,-1
2000-05-19,1406.95,9.5,-1
2000-05-22,1400.72,9.5,-1
2000-05-23,1373.86,9.5,-1
2000-05-24,1399.05,9.5,1
2000-05-25,1381.52,9.5,-1
2000-05-26,1378.02,9.5,-1
2000-05-30,1422.45,9.5,1
2000-05-31,1420.6,9.5,-1
2000-06-01,1448.8101,9.5,1
2000-06-02,1477.26,9.5,1
2000-06-05,1467.63,9.5,-1
2000-06-06,1457.84,9.5,-1
2000-06-07,1471.36,9.5,1
2000-06-08,1461.67,9.5,-1
2000-06-09,1456.95,9.5,-1
2000-06-12,1446,9.5,-1
2000-06-13,1469.4399,9.5,1
2000-06-14,1470.54,9.5,1
2000-06-15,1478.73,9.5,1
2000-06-16,1464.46,9.5,-1
2000-06-19,1486,9.5,1
2000-06-20,1475.95,9.5,-1
2000-06-21,1479.13,9.5,1
2000-06-22,1452.1801,9.5,-1
2000-06-23,1441.48,9.5,-1
2000-06-26,1455.3101,9.5,1
2000-06-27,1450.55,9.5,-1
2000-06-28,1454.8199,9.5,1
2000-06-29,1442.39,9.5,-1
2000-06-30,1454.6,9.5,1
2000-07-03,1469.54,9.5,1
2000-07-05,1446.23,9.5,-1
2000-07-06,1456.67,9.5,1
2000-07-07,1478.9,9.5,1
2000-07-10,1475.62,9.5,-1
2000-07-11,1480.88,9.5,1
2000-07-12,1492.92,9.5,1
2000-07-13,1495.84,9.5,1
2000-07-14,1509.98,9.5,1
2000-07-17,1510.49,9.5,1
2000-07-18,1493.74,9.5,-1
2000-07-19,1481.96,9.5,-1
2000-07-20,1495.5699,9.5,1
2000-07-21,1480.1899,9.5,-1
2000-07-24,1464.29,9.5,-1
2000-07-25,1474.47,9.5,1
2000-07-26,1452.42,9.5,-1
2000-07-27,1449.62,9.5,-1
2000-07-28,1419.89,9.5,-1
2000-07-31,1430.83,9.5,1
2000-08-01,1438.1,9.5,1
2000-08-02,1438.7,9.5,1
2000-08-03,1452.5601,9.5,1
2000-08-04,1462.9301,9.5,1
2000-08-07,1479.3199,9.5,1
2000-08-08,1482.8,9.5,1
2000-08-09,1472.87,9.5,-1
2000-08-10,1460.25,9.5,-1
2000-08-11,1471.84,9.5,1
2000-08-14,1491.5601,9.5,1
2000-08-15,1484.4301,9.5,-1
2000-08-16,1479.85,9.5,-1
2000-08-17,1496.0699,9.5,1
2000-08-18,1491.72,9.5,-1
2000-08-21,1499.48,9.5,1
2000-08-22,1498.13,9.5,-1
2000-08-23,1505.97,9.5,1
2000-08-24,1508.3101,9.5,1
2000-08-25,1506.45,9.5,-1
2000-08-28,1514.09,9.5,1
2000-08-29,1509.84,9.5,-1
2000-08-30,1502.59,9.5,-1
2000-08-31,1517.6801,9.5,1
2000-09-01,1520.77,9.5,1
2000-09-05,1507.08,9.5,-1
2000-09-06,1492.25,9.5,-1
2000-09-07,1502.51,9.5,1
2000-09-08,1494.5,9.5,-1
2000-09-11,1489.26,9.5,-1
2000-09-12,1481.99,9.5,-1
2000-09-13,1484.91,9.5,1
2000-09-14,1480.87,9.5,-1
2000-09-15,1465.8101,9.5,-1
2000-09-18,1444.51,9.5,-1
2000-09-19,1459.9,9.5,1
2000-09-20,1451.34,9.5,-1
2000-09-21,1449.05,9.5,-1
2000-09-22,1448.72,9.5,-1
2000-09-25,1439.03,9.5,-1
2000-09-26,1427.21,9.5,-1
2000-09-27,1426.5699,9.5,-1
2000-09-28,1458.29,9.5,1
2000-09-29,1436.51,9.5,-1
2000-10-02,1436.23,9.5,-1
2000-10-03,1426.46,9.5,-1
2000-10-04,1434.3199,9.5,1
2000-10-05,1436.28,9.5,1
2000-10-06,1408.99,9.5,-1
2000-10-09,1402.03,9.5,-1
2000-10-10,1387.02,9.5,-1
2000-10-11,1364.59,9.5,-1
2000-10-12,1329.78,9.5,-1
2000-10-13,1374.17,9.5,1
2000-10-16,1374.62,9.5,1
2000-10-17,1349.97,9.5,-1
2000-10-18,1342.13,9.5,-1
2000-10-19,1388.76,9.5,1
2000-10-20,1396.9301,9.5,1
2000-10-23,1395.78,9.5,-1
2000-10-24,1398.13,9.5,1
2000-10-25,1364.9,9.5,-1
2000-10-26,1364.4399,9.5,-1
2000-10-27,1379.58,9.5,1
2000-10-30,1398.66,9.5,1
2000-10-31,1429.4,9.5,1
2000-11-01,1421.22,9.5,-1
2000-11-02,1428.3199,9.5,1
2000-11-03,1426.6899,9.5,-1
2000-11-06,1432.1899,9.5,1
2000-11-07,1431.87,9.5,-1
2000-11-08,1409.28,9.5,-1
2000-11-09,1400.14,9.5,-1
2000-11-10,1365.98,9.5,-1
2000-11-13,1351.26,9.5,-1
2000-11-14,1382.95,9.5,1
2000-11-15,1389.8101,9.5,1
2000-11-16,1372.3199,9.5,-1
2000-11-17,1367.72,9.5,-1
2000-11-20,1342.62,9.5,-1
2000-11-21,1347.35,9.5,1
2000-11-22,1322.36,9.5,-1
2000-11-24,1341.77,9.5,1
2000-11-27,1348.97,9.5,1
2000-11-28,1336.09,9.5,-1
2000-11-29,1341.9301,9.5,1
2000-11-30,1314.95,9.5,-1
2000-12-01,1315.23,9.5,1
2000-12-04,1324.97,9.5,1
2000-12-05,1376.54,9.5,1
2000-12-06,1351.46,9.5,-1
2000-12-07,1343.55,9.5,-1
2000-12-08,1369.89,9.5,1
2000-12-11,1380.2,9.5,1
2000-12-12,1371.1801,9.5,-1
2000-12-13,1359.99,9.5,-1
2000-12-14,1340.9301,9.5,-1
2000-12-15,1312.15,9.5,-1
2000-12-18,1322.74,9.5,1
2000-12-19,1305.6,9.5,-1
2000-12-20,1264.74,9.5,-1
2000-12-21,1274.86,9.5,1
2000-12-22,1305.95,9.5,1
2000-12-26,1315.1899,9.5,1
2000-12-27,1328.92,9.5,1
2000-12-28,1334.22,9.5,1
2000-12-29,1320.28,9.5,-1
2001-01-02,1283.27,9.5,-1
2001-01-03,1347.5601,9.5,1
2001-01-04,1333.34,9.0,-1
2001-01-05,1298.35,9.0,-1
2001-01-08,1295.86,9.0,-1
2001-01-09,1300.8,9.0,1
2001-01-10,1313.27,9.0,1
2001-01-11,1326.8199,9.0,1
2001-01-12,1318.55,9.0,-1
2001-01-16,1326.65,9.0,1
2001-01-17,1329.47,9.0,1
2001-01-18,1347.97,9.0,1
2001-01-19,1342.54,9.0,-1
2001-01-22,1342.9,9.0,1
2001-01-23,1360.4,9.0,1
2001-01-24,1364.3,9.0,1
2001-01-25,1357.51,9.0,-1
2001-01-26,1354.95,9.0,-1
2001-01-29,1364.17,9.0,1
2001-01-30,1373.73,9.0,1
2001-01-31,1366.01,9.0,-1
2001-02-01,1373.47,8.5,1
2001-02-02,1349.47,8.5,-1
2001-02-05,1354.3101,8.5,1
2001-02-06,1352.26,8.5,-1
2001-02-07,1340.89,8.5,-1
2001-02-08,1332.53,8.5,-1
2001-02-09,1314.76,8.5,-1
2001-02-12,1330.3101,8.5,1
2001-02-13,1318.8,8.5,-1
2001-02-14,1315.92,8.5,-1
2001-02-15,1326.61,8.5,1
2001-02-16,1301.53,8.5,-1
2001-02-20,1278.9399,8.5,-1
2001-02-21,1255.27,8.5,-1
2001-02-22,1252.8199,8.5,-1
2001-02-23,1245.86,8.5,-1
2001-02-26,1267.65,8.5,1
2001-02-27,1257.9399,8.5,-1
2001-02-28,1239.9399,8.5,-1
2001-03-01,1241.23,8.5,1
2001-03-02,1234.1801,8.5,-1
2001-03-05,1241.41,8.5,1
2001-03-06,1253.8,8.5,1
2001-03-07,1261.89,8.5,1
2001-03-08,1264.74,8.5,1
2001-03-09,1233.42,8.5,-1
2001-03-12,1180.16,8.5,-1
2001-03-13,1197.66,8.5,1
2001-03-14,1166.71,8.5,-1
2001-03-15,1173.5601,8.5,1
2001-03-16,1150.53,8.5,-1
2001-03-19,1170.8101,8.5,1
2001-03-20,1142.62,8.5,-1
2001-03-21,1122.14,8.0,-1
2001-03-22,1117.58,8.0,-1
2001-03-23,1139.83,8.0,1
2001-03-26,1152.6899,8.0,1
2001-03-27,1182.17,8.0,1
2001-03-28,1153.29,8.0,-1
2001-03-29,1147.95,8.0,-1
2001-03-30,1160.33,8.0,1
2001-04-02,1145.87,8.0,-1
2001-04-03,1106.46,8.0,-1
2001-04-04,1103.25,8.0,-1
2001-04-05,1151.4399,8.0,1
2001-04-06,1128.4301,8.0,-1
2001-04-09,1137.59,8.0,1
2001-04-10,1168.38,8.0,1
2001-04-11,1165.89,8.0,-1
2001-04-12,1183.5,8.0,1
2001-04-16,1179.6801,8.0,-1
2001-04-17,1191.8101,8.0,1
2001-04-18,1238.16,8.0,1
2001-04-19,1253.6899,7.5,1
2001-04-20,1242.98,7.5,-1
2001-04-23,1224.36,7.5,-1
2001-04-24,1209.47,7.5,-1
2001-04-25,1228.75,7.5,1
2001-04-26,1234.52,7.5,1
2001-04-27,1253.05,7.5,1
2001-04-30,1249.46,7.5,-1
2001-05-01,1266.4399,7.5,1
2001-05-02,1267.4301,7.5,1
2001-05-03,1248.58,7.5,-1
2001-05-04,1266.61,7.5,1
2001-05-07,1263.51,7.5,-1
2001-05-08,1261.2,7.5,-1
2001-05-09,1255.54,7.5,-1
2001-05-10,1255.1801,7.5,-1
2001-05-11,1245.67,7.5,-1
2001-05-14,1248.92,7.5,1
2001-05-15,1249.4399,7.5,1
2001-05-16,1284.99,7.0,1
2001-05-17,1288.49,7.0,1
2001-05-18,1291.96,7.0,1
2001-05-21,1312.83,7.0,1
2001-05-22,1309.38,7.0,-1
2001-05-23,1289.05,7.0,-1
2001-05-24,1293.17,7.0,1
2001-05-25,1277.89,7.0,-1
2001-05-29,1267.9301,7.0,-1
2001-05-30,1248.08,7.0,-1
2001-05-31,1255.8199,7.0,1
2001-06-01,1260.67,7.0,1
2001-06-04,1267.11,7.0,1
2001-06-05,1283.5699,7.0,1
2001-06-06,1270.03,7.0,-1
2001-06-07,1276.96,7.0,1
2001-06-08,1264.96,7.0,-1
2001-06-11,1254.39,7.0,-1
2001-06-12,1255.85,7.0,1
2001-06-13,1241.6,7.0,-1
2001-06-14,1219.87,7.0,-1
2001-06-15,1214.36,7.0,-1
2001-06-18,1208.4301,7.0,-1
2001-06-19,1212.58,7.0,1
2001-06-20,1223.14,7.0,1
2001-06-21,1237.04,7.0,1
2001-06-22,1225.35,7.0,-1
2001-06-25,1218.6,7.0,-1
2001-06-26,1216.76,7.0,-1
2001-06-27,1211.0699,7.0,-1
2001-06-28,1226.2,6.75,1
2001-06-29,1224.38,6.75,-1
2001-07-02,1236.72,6.75,1
2001-07-03,1234.45,6.75,-1
2001-07-05,1219.24,6.75,-1
2001-07-06,1190.59,6.75,-1
2001-07-09,1198.78,6.75,1
2001-07-10,1181.52,6.75,-1
2001-07-11,1180.1801,6.75,-1
2001-07-12,1208.14,6.75,1
2001-07-13,1215.6801,6.75,1
2001-07-16,1202.45,6.75,-1
2001-07-17,1214.4399,6.75,1
2001-07-18,1207.71,6.75,-1
2001-07-19,1215.02,6.75,1
2001-07-20,1210.85,6.75,-1
2001-07-23,1191.03,6.75,-1
2001-07-24,1171.65,6.75,-1
2001-07-25,1190.49,6.75,1
2001-07-26,1202.9301,6.75,1
2001-07-27,1205.8199,6.75,1
2001-07-30,1204.52,6.75,-1
2001-07-31,1211.23,6.75,1
2001-08-01,1215.9301,6.75,1
2001-08-02,1220.75,6.75,1
2001-08-03,1214.35,6.75,-1
2001-08-06,1200.48,6.75,-1
2001-08-07,1204.4,6.75,1
2001-08-08,1183.53,6.75,-1
2001-08-09,1183.4301,6.75,-1
2001-08-10,1190.16,6.75,1
2001-08-13,1191.29,6.75,1
2001-08-14,1186.73,6.75,-1
2001-08-15,1178.02,6.75,-1
2001-08-16,1181.66,6.75,1
2001-08-17,1161.97,6.75,-1
2001-08-20,1171.41,6.75,1
2001-08-21,1157.26,6.75,-1
2001-08-22,1165.3101,6.5,1
2001-08-23,1162.09,6.5,-1
2001-08-24,1184.9301,6.5,1
2001-08-27,1179.21,6.5,-1
2001-08-28,1161.51,6.5,-1
2001-08-29,1148.5601,6.5,-1
2001-08-30,1129.03,6.5,-1
2001-08-31,1133.58,6.5,1
2001-09-04,1132.9399,6.5,-1
2001-09-05,1131.74,6.5,-1
2001-09-06,1106.4,6.5,-1
2001-09-07,1085.78,6.5,-1
2001-09-10,1092.54,6.5,1
2001-09-17,1038.77,6.5,-1
2001-09-18,1032.74,6.0,-1
2001-09-19,1016.1,6.0,-1
2001-09-20,984.54,6.0,-1
2001-09-21,965.8,6.0,-1
2001-09-24,1003.45,6.0,1
2001-09-25,1012.27,6.0,1
2001-09-26,1007.04,6.0,-1
2001-09-27,1018.61,6.0,1
2001-09-28,1040.9399,6.0,1
2001-10-01,1038.55,6.0,-1
2001-10-02,1051.33,6.0,1
2001-10-03,1072.28,5.5,1
2001-10-04,1069.63,5.5,-1
2001-10-05,1071.38,5.5,1
2001-10-08,1062.4399,5.5,-1
2001-10-09,1056.75,5.5,-1
2001-10-10,1080.99,5.5,1
2001-10-11,1097.4301,5.5,1
2001-10-12,1091.65,5.5,-1
2001-10-15,1089.98,5.5,-1
2001-10-16,1097.54,5.5,1
2001-10-17,1077.09,5.5,-1
2001-10-18,1068.61,5.5,-1
2001-10-19,1073.48,5.5,1
2001-10-22,1089.9,5.5,1
2001-10-23,1084.78,5.5,-1
2001-10-24,1085.2,5.5,1
2001-10-25,1100.09,5.5,1
2001-10-26,1104.61,5.5,1
2001-10-29,1078.3,5.5,-1
2001-10-30,1059.79,5.5,-1
2001-10-31,1059.78,5.5,-1
2001-11-01,1084.1,5.5,1
2001-11-02,1087.2,5.5,1
2001-11-05,1102.84,5.5,1
2001-11-06,1118.86,5.5,1
2001-11-07,1115.8,5.0,-1
